backbone,config,budget,rep,method,C,n_adapt,n_train,auroc_light,sens_light,auroc_mid,sens_mid,auroc_dark,sens_dark,gap_auroc,gap_sens,cert_lb_dark,cert_true_dark,cert_cov_dark,cert_n_dark,cert_lb_light,cert_true_light,cert_cov_light,cert_n_light,cert_lb_mid,cert_true_mid,cert_cov_mid,cert_n_mid
resnet50_fitzft,raw_C1,50,10,src_aug_down,1.0,50,35,0.603125,0.05,0.7268656716417911,0.06666666666666667,0.7779605263157895,0.3157894736842105,-0.17483552631578947,-0.2657894736842105,0.3425916819988613,0.8192771084337349,1.0,5.0,0.3425916819988613,0.7619047619047619,1.0,5.0,0.3425916819988613,0.7010309278350515,1.0,5.0
resnet50_fitzft,raw_C1,50,11,source,1.0,50,35,0.62734375,0.85,0.7417910447761195,0.9,0.6603618421052632,0.7894736842105263,-0.033018092105263186,0.06052631578947365,0.2892408165018094,0.5180722891566265,1.0,8.0,0.06284989170835438,0.30952380952380953,1.0,6.0,,,,
resnet50_fitzft,raw_C1,50,11,simple,1.0,50,35,0.6070312499999999,0.0,0.6114427860696517,0.0,0.5279605263157894,0.0,0.07907072368421053,0.0,0.40031061080916697,0.7590361445783133,1.0,8.0,0.2713383725197525,0.7619047619047619,1.0,6.0,,,,
resnet50_fitzft,raw_C1,50,11,fair,1.0,50,35,0.5906250000000001,0.0,0.5646766169154228,0.0,0.5106907894736842,0.0,0.07993421052631589,0.0,0.40031061080916697,0.7590361445783133,1.0,8.0,0.2713383725197525,0.7619047619047619,1.0,6.0,,,,
resnet50_fitzft,raw_C1,50,11,fair_legacy,1.0,50,35,0.5906250000000001,0.0,0.5646766169154228,0.0,0.5106907894736842,0.0,0.07993421052631589,0.0,0.40031061080916697,0.7590361445783133,1.0,8.0,0.2713383725197525,0.7619047619047619,1.0,6.0,,,,
resnet50_fitzft,raw_C1,50,11,fair_shuffled,1.0,50,35,0.59296875,0.0,0.6059701492537314,0.03333333333333333,0.5263157894736842,0.0,0.06665296052631586,0.0,0.40031061080916697,0.7590361445783133,1.0,8.0,0.2713383725197525,0.7619047619047619,1.0,6.0,,,,
resnet50_fitzft,raw_C1,50,11,groupdro,1.0,50,35,0.60625,0.0,0.591044776119403,0.0,0.53125,0.0,0.07499999999999996,0.0,0.40031061080916697,0.7590361445783133,1.0,8.0,0.2713383725197525,0.7619047619047619,1.0,6.0,,,,
resnet50_fitzft,raw_C1,50,11,smote,1.0,50,35,0.60390625,0.0,0.5970149253731343,0.03333333333333333,0.5296052631578947,0.0,0.07430098684210529,0.0,0.40031061080916697,0.7590361445783133,1.0,8.0,0.2713383725197525,0.7619047619047619,1.0,6.0,,,,
resnet50_fitzft,raw_C1,50,11,src_aug,1.0,50,35,0.6515625,0.25,0.7731343283582089,0.23333333333333334,0.6768092105263158,0.2631578947368421,-0.025246710526315774,-0.01315789473684209,0.5293205913988683,0.7710843373493976,1.0,8.0,0.2713383725197525,0.7738095238095238,1.0,6.0,,,,
resnet50_fitzft,raw_C1,50,11,src_aug_matched,1.0,50,35,0.64609375,0.0,0.7925373134328357,0.2,0.631578947368421,0.21052631578947367,0.014514802631579005,-0.21052631578947367,0.5293205913988683,0.7951807228915663,1.0,8.0,0.2713383725197525,0.75,1.0,6.0,,,,
resnet50_fitzft,raw_C1,50,11,src_aug_down,1.0,50,35,0.64609375,0.0,0.7616915422885572,0.16666666666666666,0.6233552631578947,0.10526315789473684,0.022738486842105332,-0.10526315789473684,0.40031061080916697,0.7831325301204819,1.0,8.0,0.2713383725197525,0.7619047619047619,1.0,6.0,,,,
resnet50_fitzft,raw_C1,50,12,source,1.0,50,35,0.59140625,0.6,0.6527363184079602,0.7333333333333333,0.7171052631578948,0.7368421052631579,-0.12569901315789478,-0.13684210526315788,0.19290294999413107,0.6626506024096386,1.0,8.0,,,,,,,,
resnet50_fitzft,raw_C1,50,12,simple,1.0,50,35,0.67265625,0.0,0.6691542288557214,0.03333333333333333,0.5616776315789473,0.05263157894736842,0.11097861842105261,-0.05263157894736842,0.5293205913988683,0.7710843373493976,1.0,8.0,,,,,,,,
resnet50_fitzft,raw_C1,50,12,fair,1.0,50,35,0.68046875,0.0,0.6845771144278607,0.03333333333333333,0.5427631578947368,0.05263157894736842,0.13770559210526312,-0.05263157894736842,0.5293205913988683,0.7710843373493976,1.0,8.0,,,,,,,,
resnet50_fitzft,raw_C1,50,12,fair_legacy,1.0,50,35,0.68046875,0.0,0.6845771144278607,0.03333333333333333,0.5427631578947368,0.05263157894736842,0.13770559210526312,-0.05263157894736842,0.5293205913988683,0.7710843373493976,1.0,8.0,,,,,,,,
resnet50_fitzft,raw_C1,50,12,fair_shuffled,1.0,50,35,0.67109375,0.0,0.6825870646766169,0.03333333333333333,0.5707236842105263,0.05263157894736842,0.10037006578947372,-0.05263157894736842,0.5293205913988683,0.7710843373493976,1.0,8.0,,,,,,,,
resnet50_fitzft,raw_C1,50,12,groupdro,1.0,50,35,0.66484375,0.0,0.6621890547263681,0.03333333333333333,0.5337171052631579,0.05263157894736842,0.1311266447368421,-0.05263157894736842,0.5293205913988683,0.7710843373493976,1.0,8.0,,,,,,,,
resnet50_fitzft,raw_C1,50,12,smote,1.0,50,35,0.6859375,0.0,0.6865671641791046,0.03333333333333333,0.553453947368421,0.10526315789473684,0.13248355263157896,-0.10526315789473684,0.5293205913988683,0.7831325301204819,1.0,8.0,,,,,,,,
resnet50_fitzft,raw_C1,50,12,src_aug,1.0,50,35,0.6109375,0.35,0.7194029850746269,0.23333333333333334,0.7582236842105262,0.47368421052631576,-0.1472861842105262,-0.12368421052631579,0.5293205913988683,0.8192771084337349,1.0,8.0,,,,,,,,
resnet50_fitzft,raw_C1,50,12,src_aug_matched,1.0,50,35,0.59375,0.3,0.763681592039801,0.3,0.7754934210526315,0.42105263157894735,-0.18174342105263153,-0.12105263157894736,0.5293205913988683,0.8072289156626506,1.0,8.0,,,,,,,,
resnet50_fitzft,raw_C1,50,12,src_aug_down,1.0,50,35,0.6039062500000001,0.1,0.7567164179104477,0.16666666666666666,0.7697368421052632,0.2631578947368421,-0.16583059210526307,-0.16315789473684209,0.5293205913988683,0.8192771084337349,1.0,8.0,,,,,,,,
resnet50_fitzft,raw_C1,50,13,source,1.0,50,35,0.5234375,0.6,0.6840796019900498,0.8,0.7245065789473684,0.8421052631578947,-0.20106907894736836,-0.2421052631578947,,,,,0.07644039141232889,0.30952380952380953,1.0,5.0,0.22532158403244773,0.5154639175257731,1.0,7.0
resnet50_fitzft,raw_C1,50,13,simple,1.0,50,35,0.52734375,0.0,0.5497512437810945,0.0,0.4703947368421053,0.0,0.05694901315789469,0.0,,,,,0.07644039141232889,0.7261904761904762,1.0,5.0,0.341261436155336,0.6907216494845361,1.0,7.0
resnet50_fitzft,raw_C1,50,13,fair,1.0,50,35,0.52734375,0.0,0.5875621890547265,0.0,0.5148026315789473,0.0,0.012541118421052655,0.0,,,,,0.07644039141232889,0.7261904761904762,1.0,5.0,0.47929702640869287,0.6907216494845361,1.0,7.0
resnet50_fitzft,raw_C1,50,13,fair_legacy,1.0,50,35,0.52734375,0.0,0.5875621890547265,0.0,0.5148026315789473,0.0,0.012541118421052655,0.0,,,,,0.07644039141232889,0.7261904761904762,1.0,5.0,0.47929702640869287,0.6907216494845361,1.0,7.0
resnet50_fitzft,raw_C1,50,13,fair_shuffled,1.0,50,35,0.53203125,0.0,0.5676616915422885,0.0,0.4909539473684211,0.0,0.04107730263157888,0.0,,,,,0.07644039141232889,0.7261904761904762,1.0,5.0,0.341261436155336,0.6907216494845361,1.0,7.0
resnet50_fitzft,raw_C1,50,13,groupdro,1.0,50,35,0.528125,0.0,0.5562189054726367,0.0,0.4786184210526316,0.0,0.049506578947368374,0.0,,,,,0.07644039141232889,0.7261904761904762,1.0,5.0,0.341261436155336,0.6907216494845361,1.0,7.0
resnet50_fitzft,raw_C1,50,13,smote,1.0,50,35,0.521875,0.0,0.5378109452736319,0.0,0.4564144736842105,0.0,0.06546052631578947,0.0,,,,,0.07644039141232889,0.7261904761904762,1.0,5.0,0.47929702640869287,0.6907216494845361,1.0,7.0
resnet50_fitzft,raw_C1,50,13,src_aug,1.0,50,35,0.5484375,0.35,0.6696517412935323,0.26666666666666666,0.734375,0.3157894736842105,-0.18593749999999998,0.03421052631578947,,,,,0.07644039141232889,0.7142857142857143,1.0,5.0,0.47929702640869287,0.7010309278350515,1.0,7.0
resnet50_fitzft,raw_C1,50,13,src_aug_matched,1.0,50,35,0.559375,0.2,0.7159203980099502,0.23333333333333334,0.7335526315789473,0.3157894736842105,-0.1741776315789474,-0.1157894736842105,,,,,0.010206218313011496,0.7023809523809523,1.0,5.0,0.47929702640869287,0.711340206185567,1.0,7.0
resnet50_fitzft,raw_C1,50,13,src_aug_down,1.0,50,35,0.5523437499999999,0.1,0.6880597014925374,0.03333333333333333,0.7154605263157895,0.21052631578947367,-0.16311677631578958,-0.11052631578947367,,,,,0.010206218313011496,0.75,1.0,5.0,0.47929702640869287,0.6804123711340206,1.0,7.0
resnet50_fitzft,raw_C1,50,14,source,1.0,50,35,0.5921875,0.75,0.7557213930348259,0.8333333333333334,0.7376644736842105,0.8421052631578947,-0.14547697368421053,-0.09210526315789469,,,,,0.3425916819988613,0.36904761904761907,1.0,5.0,0.15316111797522317,0.5257731958762887,1.0,6.0
resnet50_fitzft,raw_C1,50,14,simple,1.0,50,35,0.5421874999999999,0.05,0.7104477611940299,0.0,0.4786184210526315,0.0,0.06356907894736841,0.05,,,,,0.3425916819988613,0.7738095238095238,1.0,5.0,0.4181965907479741,0.6804123711340206,1.0,6.0
resnet50_fitzft,raw_C1,50,14,fair,1.0,50,35,0.53828125,0.05,0.7074626865671642,0.03333333333333333,0.4786184210526316,0.05263157894736842,0.05966282894736846,-0.0026315789473684154,,,,,0.3425916819988613,0.7619047619047619,1.0,5.0,0.4181965907479741,0.6907216494845361,1.0,6.0
resnet50_fitzft,raw_C1,50,14,fair_legacy,1.0,50,35,0.53828125,0.05,0.7074626865671642,0.03333333333333333,0.4786184210526316,0.05263157894736842,0.05966282894736846,-0.0026315789473684154,,,,,0.3425916819988613,0.7619047619047619,1.0,5.0,0.4181965907479741,0.6907216494845361,1.0,6.0
resnet50_fitzft,raw_C1,50,14,fair_shuffled,1.0,50,35,0.5273437499999999,0.05,0.7328358208955225,0.06666666666666667,0.48601973684210525,0.05263157894736842,0.041324013157894635,-0.0026315789473684154,,,,,0.3425916819988613,0.7619047619047619,1.0,5.0,0.4181965907479741,0.7010309278350515,1.0,6.0
resnet50_fitzft,raw_C1,50,14,groupdro,1.0,50,35,0.5374999999999999,0.05,0.7099502487562189,0.0,0.4777960526315789,0.0,0.05970394736842094,0.05,,,,,0.3425916819988613,0.7738095238095238,1.0,5.0,0.4181965907479741,0.6804123711340206,1.0,6.0
resnet50_fitzft,raw_C1,50,14,smote,1.0,50,35,0.54375,0.05,0.6990049751243781,0.0,0.4712171052631579,0.05263157894736842,0.07253289473684205,-0.0026315789473684154,,,,,0.3425916819988613,0.7738095238095238,1.0,5.0,0.4181965907479741,0.6804123711340206,1.0,6.0
resnet50_fitzft,raw_C1,50,14,src_aug,1.0,50,35,0.5421875,0.25,0.791542288557214,0.26666666666666666,0.7302631578947368,0.3684210526315789,-0.1880756578947368,-0.11842105263157893,,,,,0.5492802716530588,0.7023809523809523,1.0,5.0,0.6069622310029172,0.7525773195876289,1.0,6.0
resnet50_fitzft,raw_C1,50,14,src_aug_matched,1.0,50,35,0.5265625,0.2,0.8149253731343284,0.26666666666666666,0.6932565789473684,0.3684210526315789,-0.16669407894736832,-0.16842105263157892,,,,,0.3425916819988613,0.7261904761904762,1.0,5.0,0.6069622310029172,0.7525773195876289,1.0,6.0
resnet50_fitzft,raw_C1,50,14,src_aug_down,1.0,50,35,0.5437500000000001,0.15,0.800995024875622,0.16666666666666666,0.6768092105263157,0.3157894736842105,-0.13305921052631564,-0.16578947368421051,,,,,0.3425916819988613,0.75,1.0,5.0,0.4181965907479741,0.7319587628865979,1.0,6.0
resnet50_fitzft,raw_C1,50,15,source,1.0,50,35,0.55,0.5,0.6129353233830845,0.5333333333333333,0.605263157894737,0.42105263157894735,-0.0552631578947369,0.07894736842105265,0.010206218313011496,0.5783132530120482,1.0,5.0,,,,,0.6876560219336321,0.5567010309278351,0.0,8.0
resnet50_fitzft,raw_C1,50,15,simple,1.0,50,35,0.45234375,0.05,0.5671641791044776,0.1,0.6587171052631579,0.05263157894736842,-0.20637335526315786,-0.0026315789473684154,0.5492802716530588,0.7710843373493976,1.0,5.0,,,,,0.2892408165018094,0.6597938144329897,1.0,8.0
resnet50_fitzft,raw_C1,50,15,fair,1.0,50,35,0.47734374999999996,0.05,0.5746268656716418,0.16666666666666666,0.6521381578947368,0.05263157894736842,-0.17479440789473688,-0.0026315789473684154,0.5492802716530588,0.7710843373493976,1.0,5.0,,,,,0.2892408165018094,0.6701030927835051,1.0,8.0
resnet50_fitzft,raw_C1,50,15,fair_legacy,1.0,50,35,0.47734374999999996,0.05,0.5746268656716418,0.16666666666666666,0.6521381578947368,0.05263157894736842,-0.17479440789473688,-0.0026315789473684154,0.5492802716530588,0.7710843373493976,1.0,5.0,,,,,0.2892408165018094,0.6701030927835051,1.0,8.0
resnet50_fitzft,raw_C1,50,15,fair_shuffled,1.0,50,35,0.46328125,0.05,0.5701492537313433,0.1,0.6587171052631579,0.05263157894736842,-0.19543585526315788,-0.0026315789473684154,0.5492802716530588,0.7710843373493976,1.0,5.0,,,,,0.40031061080916697,0.6494845360824743,1.0,8.0
resnet50_fitzft,raw_C1,50,15,groupdro,1.0,50,35,0.4484375,0.05,0.5681592039800996,0.1,0.6620065789473684,0.05263157894736842,-0.21356907894736837,-0.0026315789473684154,0.5492802716530588,0.7710843373493976,1.0,5.0,,,,,0.2892408165018094,0.6597938144329897,1.0,8.0
resnet50_fitzft,raw_C1,50,15,smote,1.0,50,35,0.45078124999999997,0.05,0.5781094527363184,0.13333333333333333,0.6595394736842105,0.10526315789473684,-0.20875822368421054,-0.055263157894736833,0.5492802716530588,0.7710843373493976,1.0,5.0,,,,,0.2892408165018094,0.6597938144329897,1.0,8.0
resnet50_fitzft,raw_C1,50,15,src_aug,1.0,50,35,0.52734375,0.4,0.6477611940298508,0.43333333333333335,0.6258223684210527,0.42105263157894735,-0.09847861842105265,-0.021052631578947323,0.3425916819988613,0.7228915662650602,1.0,5.0,,,,,0.5293205913988683,0.7216494845360825,1.0,8.0
resnet50_fitzft,raw_C1,50,15,src_aug_matched,1.0,50,35,0.5375000000000001,0.2,0.6845771144278607,0.43333333333333335,0.5986842105263157,0.21052631578947367,-0.06118421052631562,-0.010526315789473661,0.5492802716530588,0.7469879518072289,1.0,5.0,,,,,0.5293205913988683,0.7319587628865979,1.0,8.0
resnet50_fitzft,raw_C1,50,15,src_aug_down,1.0,50,35,0.5054687499999999,0.15,0.664179104477612,0.3333333333333333,0.6291118421052632,0.10526315789473684,-0.12364309210526325,0.04473684210526316,0.5492802716530588,0.7590361445783133,1.0,5.0,,,,,0.5293205913988683,0.7216494845360825,1.0,8.0
resnet50_fitzft,raw_C1,50,16,source,1.0,50,35,0.6828124999999998,0.75,0.6696517412935323,0.7,0.6537828947368421,0.8421052631578947,0.029029605263157676,-0.09210526315789469,0.1892553774377708,0.46987951807228917,1.0,5.0,,,,,0.6069622310029172,0.5051546391752577,0.0,6.0
resnet50_fitzft,raw_C1,50,16,simple,1.0,50,35,0.571875,0.0,0.5716417910447762,0.0,0.602796052631579,0.0,-0.03092105263157896,0.0,0.07644039141232889,0.7710843373493976,1.0,5.0,,,,,0.2713383725197525,0.6907216494845361,1.0,6.0
resnet50_fitzft,raw_C1,50,16,fair,1.0,50,35,0.6375,0.05,0.5950248756218905,0.0,0.6233552631578947,0.05263157894736842,0.014144736842105265,-0.0026315789473684154,0.07644039141232889,0.7831325301204819,1.0,5.0,,,,,0.2713383725197525,0.6804123711340206,1.0,6.0
resnet50_fitzft,raw_C1,50,16,fair_legacy,1.0,50,35,0.6375,0.05,0.5950248756218905,0.0,0.6233552631578947,0.05263157894736842,0.014144736842105265,-0.0026315789473684154,0.07644039141232889,0.7831325301204819,1.0,5.0,,,,,0.2713383725197525,0.6804123711340206,1.0,6.0
resnet50_fitzft,raw_C1,50,16,fair_shuffled,1.0,50,35,0.609375,0.0,0.5895522388059702,0.0,0.6217105263157894,0.05263157894736842,-0.01233552631578938,-0.05263157894736842,0.07644039141232889,0.7831325301204819,1.0,5.0,,,,,0.2713383725197525,0.6804123711340206,1.0,6.0
resnet50_fitzft,raw_C1,50,16,groupdro,1.0,50,35,0.5703125,0.0,0.5736318407960199,0.0,0.6019736842105263,0.05263157894736842,-0.03166118421052633,-0.05263157894736842,0.07644039141232889,0.7831325301204819,1.0,5.0,,,,,0.2713383725197525,0.6907216494845361,1.0,6.0
resnet50_fitzft,raw_C1,50,16,smote,1.0,50,35,0.571875,0.0,0.5716417910447762,0.0,0.602796052631579,0.0,-0.03092105263157896,0.0,0.07644039141232889,0.7710843373493976,1.0,5.0,,,,,0.2713383725197525,0.6907216494845361,1.0,6.0
resnet50_fitzft,raw_C1,50,16,src_aug,1.0,50,35,0.6773437499999999,0.35,0.6955223880597015,0.36666666666666664,0.6842105263157894,0.3684210526315789,-0.006866776315789469,-0.01842105263157895,0.1892553774377708,0.7349397590361446,1.0,5.0,,,,,0.4181965907479741,0.7525773195876289,1.0,6.0
resnet50_fitzft,raw_C1,50,16,src_aug_matched,1.0,50,35,0.65859375,0.35,0.7313432835820896,0.4,0.6776315789473684,0.3157894736842105,-0.019037828947368385,0.03421052631578947,0.07644039141232889,0.7228915662650602,1.0,5.0,,,,,0.4181965907479741,0.7628865979381443,1.0,6.0
resnet50_fitzft,raw_C1,50,16,src_aug_down,1.0,50,35,0.65234375,0.2,0.7119402985074628,0.2,0.6981907894736842,0.2631578947368421,-0.04584703947368418,-0.06315789473684208,0.07644039141232889,0.7590361445783133,1.0,5.0,,,,,0.2713383725197525,0.7319587628865979,1.0,6.0
resnet50_fitzft,raw_C1,50,17,source,1.0,50,35,0.52109375,0.5,0.6343283582089553,0.6,0.6644736842105262,0.6842105263157895,-0.1433799342105262,-0.1842105263157895,,,,,0.1287563928042427,0.36904761904761907,1.0,7.0,0.1892553774377708,0.5360824742268041,1.0,5.0
resnet50_fitzft,raw_C1,50,17,simple,1.0,50,35,0.6000000000000001,0.0,0.5422885572139303,0.0,0.6578947368421053,0.05263157894736842,-0.05789473684210522,-0.05263157894736842,,,,,0.341261436155336,0.7619047619047619,1.0,7.0,0.3425916819988613,0.6907216494845361,1.0,5.0
resnet50_fitzft,raw_C1,50,17,fair,1.0,50,35,0.6109375,0.0,0.5407960199004975,0.06666666666666667,0.665296052631579,0.05263157894736842,-0.05435855263157896,-0.05263157894736842,,,,,0.341261436155336,0.7619047619047619,1.0,7.0,0.3425916819988613,0.711340206185567,1.0,5.0
resnet50_fitzft,raw_C1,50,17,fair_legacy,1.0,50,35,0.6109375,0.0,0.5407960199004975,0.06666666666666667,0.665296052631579,0.05263157894736842,-0.05435855263157896,-0.05263157894736842,,,,,0.341261436155336,0.7619047619047619,1.0,7.0,0.3425916819988613,0.711340206185567,1.0,5.0
resnet50_fitzft,raw_C1,50,17,fair_shuffled,1.0,50,35,0.5984375,0.0,0.554726368159204,0.06666666666666667,0.6702302631578947,0.05263157894736842,-0.07179276315789473,-0.05263157894736842,,,,,0.341261436155336,0.7619047619047619,1.0,7.0,0.3425916819988613,0.711340206185567,1.0,5.0
resnet50_fitzft,raw_C1,50,17,groupdro,1.0,50,35,0.60234375,0.0,0.5308457711442787,0.06666666666666667,0.6587171052631579,0.05263157894736842,-0.0563733552631579,-0.05263157894736842,,,,,0.341261436155336,0.7619047619047619,1.0,7.0,0.3425916819988613,0.711340206185567,1.0,5.0
resnet50_fitzft,raw_C1,50,17,smote,1.0,50,35,0.5914062499999999,0.0,0.5338308457711444,0.03333333333333333,0.6611842105263157,0.05263157894736842,-0.0697779605263158,-0.05263157894736842,,,,,0.341261436155336,0.7619047619047619,1.0,7.0,0.3425916819988613,0.7010309278350515,1.0,5.0
resnet50_fitzft,raw_C1,50,17,src_aug,1.0,50,35,0.5859375,0.35,0.6646766169154229,0.26666666666666666,0.638157894736842,0.2631578947368421,-0.052220394736842035,0.08684210526315789,,,,,0.22532158403244773,0.7380952380952381,1.0,7.0,0.5492802716530588,0.7216494845360825,1.0,5.0
resnet50_fitzft,raw_C1,50,17,src_aug_matched,1.0,50,35,0.5914062500000001,0.25,0.6950248756218905,0.23333333333333334,0.6291118421052632,0.21052631578947367,-0.03770559210526303,0.03947368421052633,,,,,0.341261436155336,0.75,1.0,7.0,0.3425916819988613,0.7216494845360825,1.0,5.0
resnet50_fitzft,raw_C1,50,17,src_aug_down,1.0,50,35,0.5992187499999999,0.1,0.6696517412935323,0.1,0.634046052631579,0.10526315789473684,-0.03482730263157907,-0.005263157894736831,,,,,0.341261436155336,0.7738095238095238,1.0,7.0,0.3425916819988613,0.711340206185567,1.0,5.0
resnet50_fitzft,raw_C1,50,18,source,1.0,50,35,0.5328125,0.65,0.7059701492537312,0.8,0.6480263157894737,0.8421052631578947,-0.11521381578947365,-0.19210526315789467,0.06284989170835438,0.5060240963855421,1.0,6.0,0.0,0.39285714285714285,1.0,5.0,,,,
resnet50_fitzft,raw_C1,50,18,simple,1.0,50,35,0.51015625,0.0,0.6487562189054726,0.2,0.5879934210526316,0.15789473684210525,-0.07783717105263166,-0.15789473684210525,0.4181965907479741,0.7710843373493976,1.0,6.0,0.3425916819988613,0.7261904761904762,1.0,5.0,,,,
resnet50_fitzft,raw_C1,50,18,fair,1.0,50,35,0.515625,0.0,0.6537313432835821,0.2,0.5888157894736843,0.21052631578947367,-0.07319078947368429,-0.21052631578947367,0.4181965907479741,0.7710843373493976,1.0,6.0,0.3425916819988613,0.7261904761904762,1.0,5.0,,,,
resnet50_fitzft,raw_C1,50,18,fair_legacy,1.0,50,35,0.515625,0.0,0.6537313432835821,0.2,0.5888157894736843,0.21052631578947367,-0.07319078947368429,-0.21052631578947367,0.4181965907479741,0.7710843373493976,1.0,6.0,0.3425916819988613,0.7261904761904762,1.0,5.0,,,,
resnet50_fitzft,raw_C1,50,18,fair_shuffled,1.0,50,35,0.515625,0.0,0.6532338308457711,0.2,0.5945723684210527,0.21052631578947367,-0.07894736842105265,-0.21052631578947367,0.4181965907479741,0.7710843373493976,1.0,6.0,0.3425916819988613,0.7261904761904762,1.0,5.0,,,,
resnet50_fitzft,raw_C1,50,18,groupdro,1.0,50,35,0.51015625,0.0,0.6482587064676617,0.2,0.5855263157894737,0.15789473684210525,-0.0753700657894737,-0.15789473684210525,0.4181965907479741,0.7710843373493976,1.0,6.0,0.3425916819988613,0.7261904761904762,1.0,5.0,,,,
resnet50_fitzft,raw_C1,50,18,smote,1.0,50,35,0.515625,0.0,0.6482587064676617,0.2,0.5912828947368421,0.15789473684210525,-0.07565789473684215,-0.15789473684210525,0.4181965907479741,0.7831325301204819,1.0,6.0,0.3425916819988613,0.7380952380952381,1.0,5.0,,,,
resnet50_fitzft,raw_C1,50,18,src_aug,1.0,50,35,0.5601562499999999,0.4,0.7398009950248756,0.4666666666666667,0.6875,0.47368421052631576,-0.1273437500000001,-0.07368421052631574,0.2713383725197525,0.7108433734939759,1.0,6.0,0.1892553774377708,0.6904761904761905,1.0,5.0,,,,
resnet50_fitzft,raw_C1,50,18,src_aug_matched,1.0,50,35,0.5265625,0.15,0.7353233830845771,0.3,0.6751644736842104,0.47368421052631576,-0.14860197368421035,-0.3236842105263158,0.4181965907479741,0.7469879518072289,1.0,6.0,0.3425916819988613,0.6904761904761905,1.0,5.0,,,,
resnet50_fitzft,raw_C1,50,18,src_aug_down,1.0,50,35,0.5265625,0.05,0.7213930348258707,0.23333333333333334,0.6620065789473684,0.2631578947368421,-0.13544407894736832,-0.2131578947368421,0.4181965907479741,0.7469879518072289,1.0,6.0,0.3425916819988613,0.75,1.0,5.0,,,,
resnet50_fitzft,raw_C1,50,19,source,1.0,50,35,0.6593749999999999,0.7,0.7343283582089551,0.7666666666666667,0.5929276315789473,0.631578947368421,0.06644736842105259,0.06842105263157894,0.07644039141232889,0.5783132530120482,1.0,5.0,0.010206218313011496,0.35714285714285715,1.0,5.0,0.3425916819988613,0.5463917525773195,1.0,5.0
resnet50_fitzft,raw_C1,50,19,simple,1.0,50,35,0.57578125,0.1,0.6890547263681592,0.03333333333333333,0.6356907894736843,0.0,-0.05990953947368427,0.1,0.5492802716530588,0.7710843373493976,1.0,5.0,0.3425916819988613,0.7738095238095238,1.0,5.0,0.3425916819988613,0.7010309278350515,1.0,5.0
resnet50_fitzft,raw_C1,50,19,fair,1.0,50,35,0.59296875,0.2,0.6960199004975124,0.06666666666666667,0.6439144736842105,0.0,-0.050945723684210464,0.2,0.5492802716530588,0.7590361445783133,1.0,5.0,0.3425916819988613,0.7976190476190477,1.0,5.0,0.3425916819988613,0.711340206185567,1.0,5.0
resnet50_fitzft,raw_C1,50,19,fair_legacy,1.0,50,35,0.59296875,0.2,0.6960199004975124,0.06666666666666667,0.6439144736842105,0.0,-0.050945723684210464,0.2,0.5492802716530588,0.7590361445783133,1.0,5.0,0.3425916819988613,0.7976190476190477,1.0,5.0,0.3425916819988613,0.711340206185567,1.0,5.0
resnet50_fitzft,raw_C1,50,19,fair_shuffled,1.0,50,35,0.5867187500000001,0.2,0.6925373134328358,0.06666666666666667,0.6398026315789473,0.0,-0.05308388157894728,0.2,0.5492802716530588,0.7590361445783133,1.0,5.0,0.3425916819988613,0.7976190476190477,1.0,5.0,0.3425916819988613,0.711340206185567,1.0,5.0
resnet50_fitzft,raw_C1,50,19,groupdro,1.0,50,35,0.57109375,0.1,0.6900497512437811,0.03333333333333333,0.6373355263157895,0.0,-0.06624177631578954,0.1,0.5492802716530588,0.7710843373493976,1.0,5.0,0.3425916819988613,0.7738095238095238,1.0,5.0,0.3425916819988613,0.7010309278350515,1.0,5.0
resnet50_fitzft,raw_C1,50,19,smote,1.0,50,35,0.56953125,0.1,0.690547263681592,0.06666666666666667,0.6307565789473684,0.05263157894736842,-0.06122532894736832,0.04736842105263159,0.5492802716530588,0.7710843373493976,1.0,5.0,0.3425916819988613,0.7619047619047619,1.0,5.0,0.3425916819988613,0.711340206185567,1.0,5.0
resnet50_fitzft,raw_C1,50,19,src_aug,1.0,50,35,0.59609375,0.5,0.7840796019900497,0.5,0.6414473684210527,0.42105263157894735,-0.04535361842105268,0.07894736842105265,0.3425916819988613,0.7349397590361446,1.0,5.0,0.07644039141232889,0.5595238095238095,1.0,5.0,0.3425916819988613,0.7422680412371134,1.0,5.0
resnet50_fitzft,raw_C1,50,19,src_aug_matched,1.0,50,35,0.5820312499999999,0.3,0.7905472636815921,0.3333333333333333,0.665296052631579,0.3684210526315789,-0.0832648026315791,-0.06842105263157894,0.3425916819988613,0.7469879518072289,1.0,5.0,0.1892553774377708,0.6428571428571429,1.0,5.0,0.3425916819988613,0.7216494845360825,1.0,5.0
resnet50_fitzft,raw_C1,50,19,src_aug_down,1.0,50,35,0.58125,0.25,0.7696517412935324,0.23333333333333334,0.671875,0.2631578947368421,-0.09062499999999996,-0.01315789473684209,0.5492802716530588,0.7951807228915663,1.0,5.0,0.3425916819988613,0.7619047619047619,1.0,5.0,0.3425916819988613,0.7422680412371134,1.0,5.0
resnet50_fitzft,raw_C1,100,0,source,1.0,100,70,0.4625,0.75,0.7313432835820896,0.9333333333333333,0.6587171052631579,0.8947368421052632,-0.19621710526315783,-0.14473684210526316,0.181024757242321,0.43373493975903615,1.0,12.0,0.06284989170835438,0.27380952380952384,1.0,6.0,0.3152377907244521,0.4536082474226804,1.0,12.0
